16.08.2021 10:48:07.446 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=74, username=admin, password=$2a$08$2dJ6J2W8SZvDriF1mvRBh.X6/4EJIb2qv2N4PNZF2h38gvLQyF6mu, role=ADMIN)]
16.08.2021 10:48:17.113 [http-nio-8080-exec-7] INFO  c.s.i.a.u.a.AspectLogger - Method [delete}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 10:48:18.507 [http-nio-8080-exec-8] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 10:48:18.552 [http-nio-8080-exec-8] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=90, name=Новый Пользователь, email=test@mail.ru, position=Стажёр), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 10:48:19.507 [http-nio-8080-exec-10] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 10:48:19.520 [http-nio-8080-exec-10] INFO  c.s.i.a.u.a.AspectLogger - Method [findById] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=90, username=oleg.kildishov, password=$2a$08$JjcczG7IhY0v.yczP5rQ/e7yE4t5REkxxHt/evjWqIDnpLZbUynmS, role=USER)]
16.08.2021 10:48:19.540 [http-nio-8080-exec-10] INFO  c.s.i.a.u.a.AspectLogger - Method [delete}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 10:48:20.226 [http-nio-8080-exec-9] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 10:48:20.240 [http-nio-8080-exec-9] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 10:48:49.125 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 10:48:58.499 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 10:48:58.592 [http-nio-8080-exec-2] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 10:48:58.602 [http-nio-8080-exec-2] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=91, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 10:49:27.843 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 10:50:57.172 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 10:50:57.636 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 10:50:57.647 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=91, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 10:51:01.968 [http-nio-8080-exec-5] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 10:51:01.984 [http-nio-8080-exec-5] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=91, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:01:03.903 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:01:03.986 [http-nio-8080-exec-2] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:01:04.027 [http-nio-8080-exec-2] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=91, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:01:04.027 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [DepartmentServiceImpl] return value [[Department(id=4, supervisor=QA Lead, name=Отдел тестирования), Department(id=2, supervisor=Java Lead, name=Отдел разработки ПО), Department(id=5, supervisor=HR #1, name=Отдел кадров), Department(id=10, supervisor=Середин Олег, name=Отдел архитектуры)]]
16.08.2021 11:01:05.048 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:01:05.060 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [DepartmentServiceImpl] return value [[Department(id=4, supervisor=QA Lead, name=Отдел тестирования), Department(id=2, supervisor=Java Lead, name=Отдел разработки ПО), Department(id=5, supervisor=HR #1, name=Отдел кадров), Department(id=10, supervisor=Середин Олег, name=Отдел архитектуры)]]
16.08.2021 11:01:05.542 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:01:05.555 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=91, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:01:07.062 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:01:07.098 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [findById] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=91, username=TEST, password=$2a$08$GDq8iQiWtwLnvADQBLB5DuNCHIjGSpXcKfd.0tvJwjcRfDFP9ogZS, role=USER)]
16.08.2021 11:01:07.146 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [delete}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 11:01:08.824 [http-nio-8080-exec-8] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:01:08.839 [http-nio-8080-exec-8] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:01:19.674 [http-nio-8080-exec-7] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:02:16.672 [http-nio-8080-exec-5] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:02:19.311 [http-nio-8080-exec-9] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:02:23.847 [http-nio-8080-exec-10] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:02:27.862 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:05:15.111 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:05:29.718 [http-nio-8080-exec-2] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:06:36.367 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:06:36.426 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [EmployeeServiceImpl] return value [[Employee(id=41, firstName=Андрей , lastName=Герасимов, employmentDate=2021-08-01, endOfAdaptation=2021-09-01, position=Стажёр, status=Проходит адаптацию), Employee(id=18, firstName=Анжелка, lastName=Полякова, employmentDate=2021-08-08, endOfAdaptation=2021-10-08, position=Junior C++ Developer, status=Проходит адаптацию), Employee(id=6, firstName=Михаил, lastName=Тарасов, employmentDate=2021-05-26, endOfAdaptation=2021-08-25, position=Junior Java Developer, status=Проходит адаптацию), Employee(id=27, firstName=Елена, lastName=Рогозина, employmentDate=2021-09-01, endOfAdaptation=2021-09-30, position=Стажёр, status=Проходит адаптацию), Employee(id=28, firstName=Никита, lastName=Шемелёв, employmentDate=2021-08-01, endOfAdaptation=2021-10-01, position=Стажёр, status=Проходит адаптацию), Employee(id=23, firstName=Олег, lastName=Кильдишов, employmentDate=2021-06-30, endOfAdaptation=2021-07-31, position=Стажёр, status=Уволен)]]
16.08.2021 11:06:43.109 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:06:43.381 [http-nio-8080-exec-5] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:06:43.383 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:06:43.395 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [findById] call from class [EmployeeServiceImpl] return value [Employee(id=41, firstName=Андрей , lastName=Герасимов, employmentDate=2021-08-01, endOfAdaptation=2021-09-01, position=Стажёр, status=Проходит адаптацию)]
16.08.2021 11:27:34.280 [http-nio-8080-exec-1] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:27:41.811 [http-nio-8080-exec-2] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:27:47.664 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserServiceImpl]
16.08.2021 11:27:47.729 [http-nio-8080-exec-3] INFO  c.s.i.a.u.a.AspectLogger - Method [add}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 11:27:48.002 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:27:48.021 [http-nio-8080-exec-4] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=93, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=94, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=95, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=96, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=97, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=98, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=99, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=100, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=101, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=102, name=TEST TEST, email=test!@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:27:58.726 [http-nio-8080-exec-5] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:27:58.749 [http-nio-8080-exec-5] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=93, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=94, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=95, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=96, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=97, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=98, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=99, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=100, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=101, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=102, name=TEST TEST, email=test!@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:30:30.120 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:30:30.155 [http-nio-8080-exec-6] INFO  c.s.i.a.u.a.AspectLogger - Method [findAll] call from class [UserServiceImpl] return value [[User(id=13, name=HR #3, email=hr.three@test.com, position=junior), User(id=24, name=HR #4, email=hrfour@mail.ru, position=junior), User(id=14, name=HR #2, email=hr.two@tula.ru, position=junior), User(id=20, name=HR #1, email=hr.one@test.com, position=junior), User(id=74, name=Михаил Тарасов, email=deadsoulinrussia@yandex.ru, position=Администратор), User(id=92, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=93, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=94, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=95, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=96, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=97, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=98, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=99, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=100, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=101, name=TEST TEST, email=test@mail.ru, position=TEST), User(id=102, name=TEST TEST, email=test!@mail.ru, position=TEST), User(id=69, name=Конрад Михельсон, email=mihelson@heaven.org, position=Друг детей)]]
16.08.2021 11:30:31.934 [http-nio-8080-exec-7] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
16.08.2021 11:30:31.966 [http-nio-8080-exec-7] INFO  c.s.i.a.u.a.AspectLogger - Method [findById] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=92, username=TEST, password=$2a$08$oSmJyW9cWMGjVP.AVEj2ee1ypnLJCmqaWgOPjmQGn0BjWoo4xFK7., role=USER)]
16.08.2021 11:30:32.031 [http-nio-8080-exec-7] INFO  c.s.i.a.u.a.AspectLogger - Method [delete}] call from class [UserAuthoritiesServiceImpl]
16.08.2021 11:30:33.878 [http-nio-8080-exec-8] INFO  c.s.i.a.u.a.AspectLogger - Method [findByUsername] call from class [UserAuthoritiesServiceImpl] return value [UserAuthorities(id=69, username=ADMIN, password=$2a$08$2kpEAoAnLq18svUo8kGjiu6ENEk/Cboj5Kd30iBPKZliCLB3iZRTe, role=ADMIN)]
